競馬場コード,競馬場,国名,レース日付,レース名,レース格,レース他,レース名省略,出走条件（性別）,馬場の種類,馬場の種類（英愛）,出走条件（クラス）,出走条件（他）,出走条件（年齢）,距離,コース形態,コース詳細,馬場状態,障害数,障害レース確認,着賞金,並び順位,確定順位,異常区分,同着,着変更,ゲート番号,着差1,着差2,馬名,生産国,オッズ,馬齢,斤量,斤量特記1,斤量特記2,補助馬具,調教師,騎手,毛色,性別,父名,母名,母父名,出走頭数,優勝馬タイム,優勝馬オーナー,優勝馬生産者,コメント
39,Newton Abbot,,2025/07/20,"Stephen Hayes ""Jagger"" Memorial Handicap Chase",,,"Stephen Hayes ""Jagger"" Memorial Handicap Chase",,,,Class 5,,"0-100, 4yo+",2m4f216yds,,,Good,16 fences,Chase,,6,94,F,,,,,,Firefly Lane,IRE,8/1,9,,,,,Jimmy Frost,Ben Jones,b,m,,,Classic Cliche,7,,,,"Disputed lead, prominent after 2nd, in touch with leaders after 3rd, prominent behind clear leaders 6th, headway 11th, disputing second when fell 12th (op 17/2 tchd 15/2)"
39,Newton Abbot,,2025/07/20,"Stephen Hayes ""Jagger"" Memorial Handicap Chase",,,"Stephen Hayes ""Jagger"" Memorial Handicap Chase",,,,Class 5,,"0-100, 4yo+",2m4f216yds,,,Good,16 fences,Chase,,7,94,PU,,,,,,Catboy,FR,11/2,5,,,,,Christian Williams,Jack Tudor,b,g,,,Cadoudal,7,,,,"Disputed lead, prominent after 2nd, in touch with leaders after 3rd, bad mistake 4th, towards rear 6th, not fluent 8th, soon struggling, pulled up before 10th (jockey said gelding made a bad jumping error at 4th fence; vet examined gelding post-race and had nothing to report) (op 5/1 tchd 6/1)"
47,Redcar,,2025/07/20,Racing TV Free Trial Apprentice Handicap,,,Racing TV Free Trial Apprentice Handicap,,,,Class 5,,"0-70, 3yo+",7f219yds,,,Good To Soft,,,,1,1,,,,2,,,Eeetee,IRE,11/4,7,,,,,John Wainwright,Jack Nicholls,b,g,,,Congaree,8,1m 36.87s,,,"In touch with leaders, headway to lead over 1f out, soon ridden and clear with one other, ran on final 110yds (op 10/3)"
47,Redcar,,2025/07/20,Racing TV Free Trial Apprentice Handicap,,,Racing TV Free Trial Apprentice Handicap,,,,Class 5,,"0-70, 3yo+",7f219yds,,,Good To Soft,,,,2,2,,,,8,2¾,,Bellasio,IRE,6/4F,4,,,,,Grant Tuer,Elizabeth Gale,b,g,,,Dream Ahead,8,,,,"Led but pestered, headed over 1f out, soon went clear with winner, no extra final 110yds (op 15/8)"
47,Redcar,,2025/07/20,Racing TV Free Trial Apprentice Handicap,,,Racing TV Free Trial Apprentice Handicap,,,,Class 5,,"0-70, 3yo+",7f219yds,,,Good To Soft,,,,3,3,,,,6,5½,8¼,Too Much,GB,40/1,5,,,,,David Thompson,Rhys Elliott,br,m,,,Shamardal,8,,,,"Prominent, weakened over 1f out (tchd 50/1)"
47,Redcar,,2025/07/20,Racing TV Free Trial Apprentice Handicap,,,Racing TV Free Trial Apprentice Handicap,,,,Class 5,,"0-70, 3yo+",7f219yds,,,Good To Soft,,,,4,4,,,,5,1¾,10,Flamborough Head,GB,33/1,3,,,,,Tim Easterby,Amie Waugh,b,g,,,Sepoy,8,,,,"Took keen hold, prominent, weakened under 2f out (op 14/1)"
47,Redcar,,2025/07/20,Racing TV Free Trial Apprentice Handicap,,,Racing TV Free Trial Apprentice Handicap,,,,Class 5,,"0-70, 3yo+",7f219yds,,,Good To Soft,,,,5,5,,,,7,nse,10,Shaladar,FR,13/2,6,,,,,Kevin Ryan,Oisin McSweeney,b,g,,,Kendargent,8,,,,"Dwelt start, in rear, brief headway inside final furlong, never dangerous (op 5/1)"
47,Redcar,,2025/07/20,Racing TV Free Trial Apprentice Handicap,,,Racing TV Free Trial Apprentice Handicap,,,,Class 5,,"0-70, 3yo+",7f219yds,,,Good To Soft,,,,6,6,,,,4,nk,10¼,Mile By Mile,GB,15/2,3,,,,,Katie Scott,William Pyle,b,f,,,Zamindar,8,,,,Towards rear throughout
47,Redcar,,2025/07/20,Racing TV Free Trial Apprentice Handicap,,,Racing TV Free Trial Apprentice Handicap,,,,Class 5,,"0-70, 3yo+",7f219yds,,,Good To Soft,,,,7,7,,,,9,4¼,14½,Crimson Road,IRE,22/1,4,,,,,Susan Corbett,Joe Leavy,b,g,,,Mastercraftsman,8,,,,"Took keen hold, pressed leader, weakened 2f out (op 14/1 tchd 25/1)"
47,Redcar,,2025/07/20,Racing TV Free Trial Apprentice Handicap,,,Racing TV Free Trial Apprentice Handicap,,,,Class 5,,"0-70, 3yo+",7f219yds,,,Good To Soft,,,,8,8,,,,1,2¾,17¼,Eighteen Fourteen,IRE,6/1,3,,,,,Ollie Pears,Tom Kiely-Marshall,b,g,,,Dutch Art,8,,,,"Slowly away, always behind (op 8/1)"
47,Redcar,,2025/07/20,Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes (Bands C and D) (GBB Race),,"'Bands C and D','GBB Race'",Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes,,,,Class 5,Maiden,3-5yo,7f,,,Good To Soft,,,,1,1,,,,4,,,Zou's Your Daddy,GB,9/4,3,,,,,George Scott,Liam Wright,b,g,,,Motivator,9,1m 24.82s,,,"Prominent, outpaced and ridden over 1f out, rallied and led inside final 110yds, kept on (op 5/2 tchd 2/1)"
47,Redcar,,2025/07/20,Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes (Bands C and D) (GBB Race),,"'Bands C and D','GBB Race'",Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes,,,,Class 5,Maiden,3-5yo,7f,,,Good To Soft,,,,2,2,,,,5,1,,They All Know Me,GB,10/1,3,,,,,Richard Fahey,Warren Fentiman,gr,g,,,Brazen Beau,9,,,,"Took keen hold, prominent, led over 1f out, soon ran green, headed and no extra inside final 110yds (op 7/1 tchd 11/1)"
47,Redcar,,2025/07/20,Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes (Bands C and D) (GBB Race),,"'Bands C and D','GBB Race'",Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes,,,,Class 5,Maiden,3-5yo,7f,,,Good To Soft,,,,3,3,,,,3,1¾,2¾,Gennadius,GB,7/4F,3,,,,,Richard Hannon,Joe Leavy,b,c,,,Holy Roman Emperor,9,,,,"Pressed leader, no extra final 110yds (op 13/8 tchd 6/4)"
47,Redcar,,2025/07/20,Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes (Bands C and D) (GBB Race),,"'Bands C and D','GBB Race'",Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes,,,,Class 5,Maiden,3-5yo,7f,,,Good To Soft,,,,4,4,,,,1,2,4¾,Lindoro,GB,22/1,3,,,,,Ann Duffield,Oisin McSweeney,b,g,,,Showcasing,9,,,,"Led against far rail, headed over 1f out, weakened final 110yds (op 20/1)"
47,Redcar,,2025/07/20,Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes (Bands C and D) (GBB Race),,"'Bands C and D','GBB Race'",Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes,,,,Class 5,Maiden,3-5yo,7f,,,Good To Soft,,,,5,5,,,,7,3,7¾,Four O Sevenseven,GB,22/1,3,,,,,David & Nicola Barron,William Pyle,ch,g,,,Kyllachy,9,,,,"Towards rear, some headway final 110yds, never dangerous (tchd 18/1)"
47,Redcar,,2025/07/20,Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes (Bands C and D) (GBB Race),,"'Bands C and D','GBB Race'",Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes,,,,Class 5,Maiden,3-5yo,7f,,,Good To Soft,,,,6,6,,,,8,¾,8½,Seconds Count,GB,9/2,3,,,,,William Haggas,Harry Burns,b,f,,,Danehill Dancer,9,,,,"Towards rear, headway over 2f out, weakened over 1f out (op 5/1)"
47,Redcar,,2025/07/20,Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes (Bands C and D) (GBB Race),,"'Bands C and D','GBB Race'",Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes,,,,Class 5,Maiden,3-5yo,7f,,,Good To Soft,,,,7,7,,,,9,¾,9¼,Water Tiger,GB,28/1,3,,,,,Julie Camacho,Tom Kiely-Marshall,b,g,,,Acclamation,9,,,,"Dwelt start, always behind (op 33/1 tchd 25/1)"
47,Redcar,,2025/07/20,Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes (Bands C and D) (GBB Race),,"'Bands C and D','GBB Race'",Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes,,,,Class 5,Maiden,3-5yo,7f,,,Good To Soft,,,,8,8,,,,6,nk,9½,Contest,GB,200/1,3,,,,,Paul Collins,Alex Jary,b,g,,,New Approach,9,,,,Towards rear throughout (op 80/1)
47,Redcar,,2025/07/20,Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes (Bands C and D) (GBB Race),,"'Bands C and D','GBB Race'",Sky Bet Extra Places Daily Apprentice Restricted Maiden Stakes,,,,Class 5,Maiden,3-5yo,7f,,,Good To Soft,,,,9,9,,,,2,2½,12,Blunder,IRE,14/1,3,,,,,Charlie Johnston,Archie Young,b,c,,,Galileo,9,,,,"In touch with leaders, weakened against far rail under 2f out (tchd 18/1)"
47,Redcar,,2025/07/20,Go Racing In Yorkshire Future Stars Apprentice Handicap,,,Go Racing In Yorkshire Future Stars Apprentice Handicap,,,,Class 6,,"0-60, 4yo+",1m7f217yds,,,Good To Soft,,,,1,1,,,,7,,,Elemental Eye,GB,7/4,4,,,,,Iain Jardine,Mohammed Tabti,b,g,,,Sadler's Wells,8,3m 32.08s,,,"Dwelt start, soon in touch with leaders, waiting for room over 2f out, headway over 1f out, ridden and led inside final furlong, ran on (op 9/4 tchd 13/8)"
47,Redcar,,2025/07/20,Go Racing In Yorkshire Future Stars Apprentice Handicap,,,Go Racing In Yorkshire Future Stars Apprentice Handicap,,,,Class 6,,"0-60, 4yo+",1m7f217yds,,,Good To Soft,,,,2,2,,,,4,1¼,,Chillhi,IRE,5/4F,5,,,,,James Owen,Mason Paetel,b,g,,,Second Empire,8,,,,"In touch with leaders, headway and went second after 2f, joined leader halfway, led narrowly 4f out, headed inside final furlong, kept on (op 11/8 tchd 6/5 and tchd 6/4)"
47,Redcar,,2025/07/20,Go Racing In Yorkshire Future Stars Apprentice Handicap,,,Go Racing In Yorkshire Future Stars Apprentice Handicap,,,,Class 6,,"0-60, 4yo+",1m7f217yds,,,Good To Soft,,,,3,3,,,,6,nk,1½,Somebodycomegether,GB,20/1,5,,,,,Jessica Bedi,Jack Nicholls,gr,m,,,Redback,8,,,,"In touch with leaders, not clear run over 3f out, headway when in the clear over 1f out, stayed on final 110yds (op 16/1)"
47,Redcar,,2025/07/20,Go Racing In Yorkshire Future Stars Apprentice Handicap,,,Go Racing In Yorkshire Future Stars Apprentice Handicap,,,,Class 6,,"0-60, 4yo+",1m7f217yds,,,Good To Soft,,,,4,4,,,,2,1¼,2¾,Bollin Neil,GB,6/1,9,,,,,Tim Easterby,Elizabeth Gale,ch,g,,,Rock Hopper,8,,,,"Raced in second, prominent after 2f, pressed leader over 2f out, no extra inside final furlong (op 9/2 tchd 4/1)"
47,Redcar,,2025/07/20,Go Racing In Yorkshire Future Stars Apprentice Handicap,,,Go Racing In Yorkshire Future Stars Apprentice Handicap,,,,Class 6,,"0-60, 4yo+",1m7f217yds,,,Good To Soft,,,,5,5,,,,3,1¾,4½,Star Of Markinch,IRE,40/1,9,,,,,Gary Rutherford,Poppy Scott,b,m,,,Second Empire,8,,,,"Took keen hold, held up in rear, short of room against far rail over 2f out, outpaced over 1f out, headway inside final 110yds, nearest finish (op 25/1)"
47,Redcar,,2025/07/20,Go Racing In Yorkshire Future Stars Apprentice Handicap,,,Go Racing In Yorkshire Future Stars Apprentice Handicap,,,,Class 6,,"0-60, 4yo+",1m7f217yds,,,Good To Soft,,,,6,6,,,,1,¾,5¼,Team Endeavour,GB,18/1,6,,,,,Barry Murtagh,Tom Kiely-Marshall,b,g,,,Nayef,8,,,,"Took keen hold, prominent, weakened inside final furlong (op 14/1 tchd 20/1)"
47,Redcar,,2025/07/20,Go Racing In Yorkshire Future Stars Apprentice Handicap,,,Go Racing In Yorkshire Future Stars Apprentice Handicap,,,,Class 6,,"0-60, 4yo+",1m7f217yds,,,Good To Soft,,,,7,7,,,,5,nse,5¼,Yakhabar,GB,33/1,6,,,,,Liam Bailey,Cian Horgan,b,g,,,Azamour,8,,,,"Slowly away, in rear, headway on outer 2f out, weakened final 110yds (op 25/1 tchd 40/1)"
47,Redcar,,2025/07/20,Go Racing In Yorkshire Future Stars Apprentice Handicap,,,Go Racing In Yorkshire Future Stars Apprentice Handicap,,,,Class 6,,"0-60, 4yo+",1m7f217yds,,,Good To Soft,,,,8,8,,,,8,½,5¾,Bodygroove,GB,25/1,5,,,,,Micky Hammond,Rhys Elliott,b,g,,,Cockney Rebel,8,,,,"Took keen hold, led, switched left after 2f, joined halfway, headed 4f out, weakened against far rail over 1f out (op 18/1)"
47,Redcar,,2025/07/20,Sky Bet Go-Racing-In-Yorkshire Summer Festival Apprentice Handicap,,,Sky Bet Go-Racing-In-Yorkshire Summer Festival Apprentice Handicap,,,,Class 4,,"0-85, 3yo",7f219yds,,,Good To Soft,,,,1,1,,,,3,,,Double Parked,IRE,8/1,3,,,,,Tim Easterby,Warren Fentiman,bb,g,,,Lope De Vega,6,1m 36.24s,,,"Led narrowly, headed and pressed leader over 3f out, led narrowly over 1f out, ridden and kept on well final 110yds, gamely (op 9/1)"
47,Redcar,,2025/07/20,Sky Bet Go-Racing-In-Yorkshire Summer Festival Apprentice Handicap,,,Sky Bet Go-Racing-In-Yorkshire Summer Festival Apprentice Handicap,,,,Class 4,,"0-85, 3yo",7f219yds,,,Good To Soft,,,,2,2,,,,1,nk,,Immediate Effect,GB,7/4F,3,,,,,Sir Mark Prescott Bt,Poppy Scott,b,g,,,Archipenko,6,,,,"Took keen hold, prominent, joined leaders against far rail inside final furlong, just held (op 11/8)"
47,Redcar,,2025/07/20,Sky Bet Go-Racing-In-Yorkshire Summer Festival Apprentice Handicap,,,Sky Bet Go-Racing-In-Yorkshire Summer Festival Apprentice Handicap,,,,Class 4,,"0-85, 3yo",7f219yds,,,Good To Soft,,,,3,3,,,,4,shd,½,Gloriously Sassy,GB,13/2,3,,,,,K R Burke,Jack Nicholls,b,g,,,Rip Van Winkle,6,,,,"In touch with leaders, headway and disputed lead over 1f out, kept on final 110yds, just held"
47,Redcar,,2025/07/20,Sky Bet Go-Racing-In-Yorkshire Summer Festival Apprentice Handicap,,,Sky Bet Go-Racing-In-Yorkshire Summer Festival Apprentice Handicap,,,,Class 4,,"0-85, 3yo",7f219yds,,,Good To Soft,,,,4,4,,,,5,6,6½,Saxonia,GB,7/2,3,,,,,Charlie Johnston,Archie Young,ch,g,,,Cityscape,6,,,,"Took keen hold, pressed leader, led narrowly over 3f out, headed over 1f out, soon weakened (tchd 10/3)"
47,Redcar,,2025/07/20,Sky Bet Go-Racing-In-Yorkshire Summer Festival Apprentice Handicap,,,Sky Bet Go-Racing-In-Yorkshire Summer Festival Apprentice Handicap,,,,Class 4,,"0-85, 3yo",7f219yds,,,Good To Soft,,,,5,5,,,,2,¾,7¼,Camino Del Ray,GB,16/1,3,,,,,Julie Camacho,Tom Kiely-Marshall,b,g,,,Exceed And Excel,6,,,,"Took keen hold, in touch with leaders, not clear run and switched right over 1f out, soon weakened (op 18/1)"
47,Redcar,,2025/07/20,Sky Bet Go-Racing-In-Yorkshire Summer Festival Apprentice Handicap,,,Sky Bet Go-Racing-In-Yorkshire Summer Festival Apprentice Handicap,,,,Class 4,,"0-85, 3yo",7f219yds,,,Good To Soft,,,,6,6,,,,6,11,18¼,Penfolds Grange,GB,4/1,3,,,,,Harry Eustace,Kaiya Fraser,b,g,,,Royal Applause,6,,,,"Ducked right start, prominent, bumped and weakened over 1f out (trainer's rep said, regarding the poor form shown, that gelding was unsuited by the good to soft, good in places going on this occasion and would prefer a quicker surface) (op 9/2 tchd 7/2)"
47,Redcar,,2025/07/20,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,,Class 6,,"0-65, 3yo",7f,,,Good To Soft,,,,1,1,,,,5,,,Due Respect,IRE,11/2,3,,,,,Gary Rutherford,Rhys Elliott,b,f,,,Due Diligence,10,1m 23.35s,,,"Pressed leaders, led narrowly halfway, ridden against far rail and faced challenge over 1f out, kept on well towards finish, just prevailed (op 6/1 tchd 5/1)"
47,Redcar,,2025/07/20,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,,Class 6,,"0-65, 3yo",7f,,,Good To Soft,,,,2,2,,,,4,nk,,Uncle Simon,IRE,16/1,3,,,,,Jack Morland,Jack Callan,ch,g,,,Mayson,10,,,,"Prominent, pushed along over 2f out, pressed winner over 1f out, kept on final 110yds, just held (op 17/2)"
47,Redcar,,2025/07/20,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,,Class 6,,"0-65, 3yo",7f,,,Good To Soft,,,,3,3,,,,8,2,2¼,Breizh Sea,FR,22/1,3,,,,,Katie Scott,William Pyle,ch,f,,,Dylan Thomas,10,,,,"Took keen hold, in touch with leaders, headway and went third over 1f out, no extra inside final furlong (op 25/1)"
47,Redcar,,2025/07/20,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,,Class 6,,"0-65, 3yo",7f,,,Good To Soft,,,,4,4,,,,9,1½,3¾,Perfidia,IRE,13/2,3,,,,,Tim Easterby,Jake Dickson,b,g,,,Acclamation,10,,,,"Dwelt start, soon in touch with leaders, outpaced over 1f out, rallied final 110yds (op 11/2)"
47,Redcar,,2025/07/20,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,,Class 6,,"0-65, 3yo",7f,,,Good To Soft,,,,5,5,,,,10,½,4¼,Dream Illusion,GB,4/1,3,,,,,K R Burke,Jack Nicholls,b,f,,,Royal Applause,10,,,,"Held up in rear, headway on outer over 2f out, edged left and no extra inside final furlong (tchd 9/2)"
47,Redcar,,2025/07/20,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,,Class 6,,"0-65, 3yo",7f,,,Good To Soft,,,,6,6,,,,7,¾,5,Dolly's Delight,IRE,100/30F,3,,,,,Julie Camacho,Tom Kiely-Marshall,b,f,,,Sea The Stars,10,,,,"Prominent, weakened over 1f out (op 7/2 tchd 18/5)"
47,Redcar,,2025/07/20,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,,Class 6,,"0-65, 3yo",7f,,,Good To Soft,,,,7,7,,,,1,2¼,7¼,Lunar Force,GB,14/1,3,,,,,Tim Easterby,Amie Waugh,b,f,,,Danehill Dancer,10,,,,"Never better than midfield, no impression when bit short of room over 1f out"
47,Redcar,,2025/07/20,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,,Class 6,,"0-65, 3yo",7f,,,Good To Soft,,,,8,8,,,,6,½,7¾,Groundsman,IRE,8/1,3,,,,,Richard Fahey,Warren Fentiman,b,g,,,Shamardal,10,,,,"Took keen hold, led narrowly, headed halfway, weakened over 1f out, edged left and over 1f out (op 17/2 tchd 15/2)"
47,Redcar,,2025/07/20,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,,Class 6,,"0-65, 3yo",7f,,,Good To Soft,,,,9,9,,,,2,3¼,11,Bantz,IRE,6/1,3,,,,,Gemma Tutty,Kaiya Fraser,b,c,,,Oratorio,10,,,,"Dwelt start, always behind (trainer's rep said, regarding the poor form shown, that gelding was unsuited by the good to soft, good in places going on this occasion and would prefer a quicker surface) (op 15/2)"
47,Redcar,,2025/07/20,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,Celebration Of Tanker Finally Retiring Apprentice Handicap,,,,Class 6,,"0-65, 3yo",7f,,,Good To Soft,,,,10,10,,,,3,1½,12½,Our Nicola,GB,50/1,3,,,,,David & Nicola Barron,Elizabeth Gale,b,f,,,Royal Applause,10,,,,Towards rear throughout (op 33/1 tchd 66/1)
47,Redcar,,2025/07/20,Start Your Racing TV Free Trial Apprentice Handicap,,,Start Your Racing TV Free Trial Apprentice Handicap,,,,Class 6,,"0-55, 3yo+",1m1f,,,Good To Soft,,,,1,1,,,,1,,,Berkshire Phantom,IRE,7/4F,5,,,,,Fionn McSharry,Oisin McSweeney,gr,g,,,Silver Frost,12,1m 53.81s,,,"Midfield, headway going easily and pressed leader over 1f out, led inside final furlong, pushed out, comfortably (op 2/1)"
47,Redcar,,2025/07/20,Start Your Racing TV Free Trial Apprentice Handicap,,,Start Your Racing TV Free Trial Apprentice Handicap,,,,Class 6,,"0-55, 3yo+",1m1f,,,Good To Soft,,,,2,2,,,,2,1,,Orchestral Wave,GB,8/1,3,,,,,Jack Morland,Jack Callan,ch,g,,,Singspiel,12,,,,"Took keen hold, in touch with leaders, headway to lead over 2f out, headed inside final furlong, kept on (op 13/2 tchd 9/1)"
47,Redcar,,2025/07/20,Start Your Racing TV Free Trial Apprentice Handicap,,,Start Your Racing TV Free Trial Apprentice Handicap,,,,Class 6,,"0-55, 3yo+",1m1f,,,Good To Soft,,,,3,3,,,,4,1¾,2¾,Wheres The Crumpet,GB,9/2,7,,,,,David Thompson,Rhys Elliott,ch,m,,,Generous,12,,,,"Bumped start, soon midfield, headway on outer when went third and edged left over 1f out, no extra inside final 110yds (op 5/1 tchd 11/2)"
47,Redcar,,2025/07/20,Start Your Racing TV Free Trial Apprentice Handicap,,,Start Your Racing TV Free Trial Apprentice Handicap,,,,Class 6,,"0-55, 3yo+",1m1f,,,Good To Soft,,,,4,4,,,,8,4¾,7½,Cloud Free,IRE,50/1,4,,,,,Barry Murtagh,Tom Kiely-Marshall,ch,g,,,Rainbow Quest,12,,,,"In rear, short of room soon after start, switched right and headway over 2f out, weakened 1f out (op 33/1)"
47,Redcar,,2025/07/20,Start Your Racing TV Free Trial Apprentice Handicap,,,Start Your Racing TV Free Trial Apprentice Handicap,,,,Class 6,,"0-55, 3yo+",1m1f,,,Good To Soft,,,,5,5,,,,13,3½,11,Haaf A Diamond,GB,17/2,5,,,,,Kevin Frost,Alec Voikhansky,b,m,,,Aqlaam,12,,,,"In rear, bumped over 2f out, headway over 1f out, no impression inside final furlong (op 9/1 tchd 8/1)"
47,Redcar,,2025/07/20,Start Your Racing TV Free Trial Apprentice Handicap,,,Start Your Racing TV Free Trial Apprentice Handicap,,,,Class 6,,"0-55, 3yo+",1m1f,,,Good To Soft,,,,6,6,,,,5,2,13,Always Fearless,IRE,22/1,8,,,,,Richard Hannon,Tyrese Cameron,ch,g,,,Kyllachy,12,,,,"Ducked left start, prominent, weakened over 1f out (op 18/1 tchd 16/1)"
47,Redcar,,2025/07/20,Start Your Racing TV Free Trial Apprentice Handicap,,,Start Your Racing TV Free Trial Apprentice Handicap,,,,Class 6,,"0-55, 3yo+",1m1f,,,Good To Soft,,,,7,7,,,,9,hd,13¼,Sense Of Worth,IRE,7/1,9,,,,,Seb Spencer,Alex Jary,b,g,,,Unbridled's Song,12,,,,"Took keen hold, in rear, brief headway over 1f out, never on terms (tchd 6/1)"
47,Redcar,,2025/07/20,Start Your Racing TV Free Trial Apprentice Handicap,,,Start Your Racing TV Free Trial Apprentice Handicap,,,,Class 6,,"0-55, 3yo+",1m1f,,,Good To Soft,,,,8,8,,,,10,1½,14¾,Cuda Been A Rowlex,IRE,18/1,3,,,,,Roger Fell,Cian Horgan,b,g,,,One Cool Cat,12,,,,Never better than midfield (op 11/1)
47,Redcar,,2025/07/20,Start Your Racing TV Free Trial Apprentice Handicap,,,Start Your Racing TV Free Trial Apprentice Handicap,,,,Class 6,,"0-55, 3yo+",1m1f,,,Good To Soft,,,,9,9,,,,6,nk,15,Hashtagnotions,IRE,22/1,3,,,,,Richard Fahey,Warren Fentiman,b,g,,,Chineur,12,,,,"Slowly away, in rear, hung left over 2f out, headway over 1f out, weakened inside final furlong (op 20/1)"
47,Redcar,,2025/07/20,Start Your Racing TV Free Trial Apprentice Handicap,,,Start Your Racing TV Free Trial Apprentice Handicap,,,,Class 6,,"0-55, 3yo+",1m1f,,,Good To Soft,,,,10,10,,,,3,7½,22½,Hickton,IRE,28/1,3,,,,,Declan Carroll,Zak Wheatley,b,g,,,Free Eagle,12,,,,"Took keen hold, raced in second, weakened over 2f out (op 25/1 tchd 33/1)"
47,Redcar,,2025/07/20,Start Your Racing TV Free Trial Apprentice Handicap,,,Start Your Racing TV Free Trial Apprentice Handicap,,,,Class 6,,"0-55, 3yo+",1m1f,,,Good To Soft,,,,11,11,,,,11,3¾,26¼,On The Bubble,GB,18/1,4,,,,,Gary Rutherford,Amie Waugh,b,f,,,Halling,12,,,,"Dwelt start, soon prominent on outer, weakened over 2f out (op 14/1 tchd 11/1)"
47,Redcar,,2025/07/20,Start Your Racing TV Free Trial Apprentice Handicap,,,Start Your Racing TV Free Trial Apprentice Handicap,,,,Class 6,,"0-55, 3yo+",1m1f,,,Good To Soft,,,,12,12,,,,7,¾,27,Bebside,GB,11/1,3,,,,,Tim Easterby,Jake Dickson,ch,g,,,Free Eagle,12,,,,"Led, headed over 2f out, weakened over 1f out (op 12/1tchd 14/1)"
47,Redcar,,2025/07/20,Racing TV Apprentice Handicap,,,Racing TV Apprentice Handicap,,,,Class 6,,"0-60, 3yo+",5f217yds,,,Good To Soft,,,,1,1,,,,7,,,Holbache,GB,11/1,7,,,,,Julie Camacho,Tom Kiely-Marshall,b,g,,,Byron,8,1m 10.84s,,,"Taken down early, prominent, pressed leader over 3f out, ridden and edged left over 1f out, led final 110yds, ran on (trainer said, regarding the apparent improvement in form, that gelding may have benefitted from the drop down in grade from class 5 to a class 6 on this occasion) (op 12/1 tchd 14/1)"
47,Redcar,,2025/07/20,Racing TV Apprentice Handicap,,,Racing TV Apprentice Handicap,,,,Class 6,,"0-60, 3yo+",5f217yds,,,Good To Soft,,,,2,2,,,,1,1¼,,Stormy Pearl,GB,9/2,5,,,,,David Thompson,Rhys Elliott,b,m,,,Zebedee,8,,,,"Led on far side of group, faced challenge over 3f out, headed and no extra final 110yds (op 4/1 tchd 5/1)"
47,Redcar,,2025/07/20,Racing TV Apprentice Handicap,,,Racing TV Apprentice Handicap,,,,Class 6,,"0-60, 3yo+",5f217yds,,,Good To Soft,,,,3,3,,,,4,2,3¼,Asadjumeirah,GB,15/2,7,,,,,Antony Brittain,Alex Jary,b,g,,,Compton Place,8,,,,"Took keen hold, soon in touch with leaders, headway and went third over 1f out, weakened inside final 110yds (tchd 7/1 and tchd 9/1)"
47,Redcar,,2025/07/20,Racing TV Apprentice Handicap,,,Racing TV Apprentice Handicap,,,,Class 6,,"0-60, 3yo+",5f217yds,,,Good To Soft,,,,4,4,,,,8,4,7¼,Mission In Malton,GB,40/1,3,,,,,Tim Easterby,Amie Waugh,b,g,,,Shamardal,8,,,,"In touch with leaders, weakened inside final furlong (op 28/1 tchd 50/1)"
47,Redcar,,2025/07/20,Racing TV Apprentice Handicap,,,Racing TV Apprentice Handicap,,,,Class 6,,"0-60, 3yo+",5f217yds,,,Good To Soft,,,,5,5,,,,9,nk,7½,Emerald Army,IRE,13/8F,4,,,,,Declan Carroll,Zak Wheatley,b,g,,,Kyllachy,8,,,,"Towards rear on outer, some headway final 110yds, never dangerous (op 2/1)"
